Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Revenue,Recurrent Revenues,Bugiri District,District Government,"81,574",Workplan 6: Education,2013/14 Approved Budget,Vote: 504,Transfer of District Unconditional Grant - Wage
Revenue,Development Revenues,Bugiri District,District Government,"279,205",Workplan 6: Education,2012/13 Approved Budget,Vote: 504,Conditional Grant to SFG
Revenue,Development Revenues,Bugiri District,District Government,"674,086",Workplan 6: Education,2013/14 Approved Budget,Vote: 504,Conditional Grant to SFG
Revenue,Development Revenues,Bugiri District,District Government,"601,172",Workplan 6: Education,2012/13 Approved Budget,Vote: 504,Construction of Secondary Schools
Revenue,Development Revenues,Bugiri District,District Government,"100,000",Workplan 6: Education,2013/14 Approved Budget,Vote: 504,Construction of Secondary Schools
Revenue,Development Revenues,Bugiri District,District Government,"1,200",Workplan 6: Education,2012/13 Approved Budget,Vote: 504,Donor Funding
Revenue,Development Revenues,Bugiri District,District Government,"59,000",Workplan 6: Education,2013/14 Approved Budget,Vote: 504,Donor Funding
Revenue,Development Revenues,Bugiri District,District Government,0,Workplan 6: Education,2012/13 Approved Budget,Vote: 504,LGMSD (Former LGDP)
Revenue,Development Revenues,Bugiri District,District Government,"78,382",Workplan 6: Education,2013/14 Approved Budget,Vote: 504,LGMSD (Former LGDP)
Revenue,Development Revenues,Bugiri District,District Government,0,Workplan 6: Education,2012/13 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Bugiri District,District Government,"47,040",Workplan 6: Education,2013/14 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Expenditure,Bugiri District,District Government,"3,597,870",Workplan 6: Education,2012/13 Approved Budget,Vote: 504,Wage
Revenue,Recurrent Expenditure,Bugiri District,District Government,"8,200,296",Workplan 6: Education,2013/14 Approved Budget,Vote: 504,Wage
Revenue,Recurrent Expenditure,Bugiri District,District Government,"1,231,835",Workplan 6: Education,2012/13 Approved Budget,Vote: 504,Non Wage
Revenue,Recurrent Expenditure,Bugiri District,District Government,"2,073,344",Workplan 6: Education,2013/14 Approved Budget,Vote: 504,Non Wage
Revenue,Development Expenditure,Bugiri District,District Government,"543,566",Workplan 6: Education,2012/13 Approved Budget,Vote: 504,Domestic Development
Revenue,Development Expenditure,Bugiri District,District Government,"899,508",Workplan 6: Education,2013/14 Approved Budget,Vote: 504,Domestic Development
Revenue,Development Expenditure,Bugiri District,District Government,"1,200",Workplan 6: Education,2012/13 Approved Budget,Vote: 504,Donor Development
Revenue,Development Expenditure,Bugiri District,District Government,"59,000",Workplan 6: Education,2013/14 Approved Budget,Vote: 504,Donor Development
Revenue,Recurrent Revenues,Bugiri District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Bugiri District,District Government,"1,000",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Bugiri District,District Government,"53,841",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,District Equalisation Grant
Revenue,Recurrent Revenues,Bugiri District,District Government,"99,225",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,District Equalisation Grant
Revenue,Recurrent Revenues,Bugiri District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Bugiri District,District Government,"2,913",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Bugiri District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,Locally Raised Revenues
Revenue,Recurrent Revenues,Bugiri District,District Government,"3,343",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,Locally Raised Revenues
Revenue,Recurrent Revenues,Bugiri District,District Government,"149,072",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Bugiri District,District Government,"163,928",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Bugiri District,District Government,"542,032",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,Other Transfers from Central Government
Revenue,Recurrent Revenues,Bugiri District,District Government,"1,026,923",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,Other Transfers from Central Government
Revenue,Recurrent Revenues,Bugiri District,District Government,"27,637",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Bugiri District,District Government,"55,275",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,Transfer of District Unconditional Grant - Wage
Revenue,Development Revenues,Bugiri District,District Government,"75,775",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,LGMSD (Former LGDP)
Revenue,Development Revenues,Bugiri District,District Government,,Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,LGMSD (Former LGDP)
Revenue,Development Revenues,Bugiri District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Bugiri District,District Government,"80,786",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Bugiri District,District Government,"551,784",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,Other Transfers from Central Government
Revenue,Development Revenues,Bugiri District,District Government,"5,011,340",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,Other Transfers from Central Government
Revenue,Recurrent Expenditure,Bugiri District,District Government,"27,637",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,Wage
Revenue,Recurrent Expenditure,Bugiri District,District Government,"55,275",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,Wage
Revenue,Recurrent Expenditure,Bugiri District,District Government,"418,864",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,Non Wage
Revenue,Recurrent Expenditure,Bugiri District,District Government,"1,297,333",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,Non Wage
Revenue,Development Expenditure,Bugiri District,District Government,"567,520",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,Domestic Development
Revenue,Development Expenditure,Bugiri District,District Government,"5,092,126",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,Domestic Development
Revenue,Development Expenditure,Bugiri District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 504,Donor Development
Revenue,Development Expenditure,Bugiri District,District Government,0,Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 504,Donor Development
Revenue,Recurrent Revenues,Bugiri District,District Government,0,Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Bugiri District,District Government,"1,000",Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Bugiri District,District Government,0,Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Bugiri District,District Government,"2,000",Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Bugiri District,District Government,0,Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,Locally Raised Revenues
Revenue,Recurrent Revenues,Bugiri District,District Government,,Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,Locally Raised Revenues
Revenue,Recurrent Revenues,Bugiri District,District Government,0,Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Bugiri District,District Government,"12,700",Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Bugiri District,District Government,"9,931",Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,Sanitation and Hygiene
Revenue,Recurrent Revenues,Bugiri District,District Government,"22,000",Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,Sanitation and Hygiene
Revenue,Recurrent Revenues,Bugiri District,District Government,"14,784",Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Bugiri District,District Government,"29,568",Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,Transfer of District Unconditional Grant - Wage
Revenue,Development Revenues,Bugiri District,District Government,"321,400",Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,Conditional transfer for Rural Water 
Revenue,Development Revenues,Bugiri District,District Government,"674,703",Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,Conditional transfer for Rural Water 
Revenue,Development Revenues,Bugiri District,District Government,0,Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Bugiri District,District Government,"1,000",Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Expenditure,Bugiri District,District Government,"14,784",Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,Wage
Revenue,Recurrent Expenditure,Bugiri District,District Government,"29,568",Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,Wage
Revenue,Recurrent Expenditure,Bugiri District,District Government,"9,931",Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,Non Wage
Revenue,Recurrent Expenditure,Bugiri District,District Government,"37,700",Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,Non Wage
Revenue,Development Expenditure,Bugiri District,District Government,"157,679",Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,Domestic Development
Revenue,Development Expenditure,Bugiri District,District Government,"675,703",Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,Domestic Development
Revenue,Development Expenditure,Bugiri District,District Government,0,Workplan 7b: Water,2012/13 Approved Budget,Vote: 504,Donor Development
Revenue,Development Expenditure,Bugiri District,District Government,0,Workplan 7b: Water,2013/14 Approved Budget,Vote: 504,Donor Development
Revenue,Recurrent Revenues,Bugiri District,District Government,"3,604",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 504,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Recurrent Revenues,Bugiri District,District Government,"7,209",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 504,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Recurrent Revenues,Bugiri District,District Government,0,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 504,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Bugiri District,District Government,"2,000",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 504,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Bugiri District,District Government,0,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 504,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Bugiri District,District Government,"7,141",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 504,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Bugiri District,District Government,"1,750",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 504,Locally Raised Revenues
Revenue,Recurrent Revenues,Bugiri District,District Government,"4,179",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 504,Locally Raised Revenues
Revenue,Recurrent Revenues,Bugiri District,District Government,0,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Bugiri District,District Government,"5,812",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Bugiri District,District Government,"31,152",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 504,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Bugiri District,District Government,"62,305",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 504,Transfer of District Unconditional Grant - Wage
Revenue,Development Revenues,Bugiri District,District Government,"1,200",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 504,LGMSD (Former LGDP)
Revenue,Development Revenues,Bugiri District,District Government,"55,000",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 504,LGMSD (Former LGDP)
Revenue,Development Revenues,Bugiri District,District Government,0,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Bugiri District,District Government,"2,900",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 504,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Bugiri District,District Government,"21,030",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 504,Other Transfers from Central Government
Revenue,Development Revenues,Bugiri District,District Government,"42,580",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 504,Other Transfers from Central Government
Revenue,Recurrent Expenditure,Bugiri District,District Government,"31,152",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 504,Wage
Revenue,Recurrent Expenditure,Bugiri District,District Government,"62,305",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 504,Wage
Revenue,Recurrent Expenditure,Bugiri District,District Government,"3,958",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 504,Non Wage
